input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,a_,lines,failed,cdn_name,content_type,tech_,cdn,webserver,csp_domains_,tls_subject_org_,final_url,tls_mismatched
7fmyj02.sandbox.topechelon.com,,404,,7fmyj02.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,7fmyj02.sandbox.topechelon.com,80,http://7fmyj02.sandbox.topechelon.com:80,http,GET,52.20.64.150,/,-1840324437,54.162.141.14,1,False,,,,,,,,https://7fmyj02.sandbox.topechelon.com/,
91eb.sandbox.topechelon.com,,404,,91eb.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,91eb.sandbox.topechelon.com,443,https://91eb.sandbox.topechelon.com:443,https,GET,52.20.64.150,/,-1840324437,54.162.141.14,1,False,,,,,,,,,
9fd8.sandbox.topechelon.com,,404,,9fd8.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,9fd8.sandbox.topechelon.com,443,https://9fd8.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
a-96-119-152-9.sandbox.topechelon.com,,404,,a-96-119-152-9.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,a-96-119-152-9.sandbox.topechelon.com,443,https://a-96-119-152-9.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
ac.topechelon.com,TOPECHELON Email Marketing,200,14419,ac.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=ac.topechelon.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ac.topechelon.com,ac.topechelon.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b234fc34f914917a8d24ca4b9f3212fe,a63af977de7e565597dd7dbfb8db22165259393e99de77580ccfe34c2a0c1043,,ctls,ac.topechelon.com,443,https://ac.topechelon.com:443,https,GET,104.17.89.109,/,-656724097,2606:4700::6811:586d,230,False,cloudflare,text/html,PHP,True,cloudflare,https:,"Cloudflare, Inc.",https://ac.topechelon.com/admin/,
access-opensettlers.sandbox.topechelon.com,,404,,access-opensettlers.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,access-opensettlers.sandbox.topechelon.com,80,http://access-opensettlers.sandbox.topechelon.com:80,http,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,https://access-opensettlers.sandbox.topechelon.com/,
account-nodetemp-storage.sandbox.topechelon.com,,404,,account-nodetemp-storage.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,account-nodetemp-storage.sandbox.topechelon.com,443,https://account-nodetemp-storage.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
accounting.topechelon.com,403 Forbidden,403,118,accounting.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,2024-05-14T23:59:59Z,CN=*.topechelon.com,*.topechelon.com,topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,715faa3c164a4e63ba73d66897131d40,a3328e196daf8f1948d16340003b2158943bc7b6a64928e6f287ec26ce0dec96,True,ctls,accounting.topechelon.com,443,https://accounting.topechelon.com:443,https,GET,34.204.234.146,/,1344368402,52.20.153.57,7,False,,text/html,,,awselb/2.0,,,,
adjust.sandbox.topechelon.com,,404,,adjust.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,adjust.sandbox.topechelon.com,443,https://adjust.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
admin-s3jenkinsroot-repository-postgresmx.sandbox.topechelon.com,,404,,admin-s3jenkinsroot-repository-postgresmx.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,admin-s3jenkinsroot-repository-postgresmx.sandbox.topechelon.com,443,https://admin-s3jenkinsroot-repository-postgresmx.sandbox.topechelon.com:443,https,GET,52.20.64.150,/,-1840324437,54.162.141.14,1,False,,,,,,,,,
admincdn-internal.sandbox.topechelon.com,,404,,admincdn-internal.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,admincdn-internal.sandbox.topechelon.com,443,https://admincdn-internal.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
adminweb01-panel.sandbox.topechelon.com,,404,,adminweb01-panel.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,adminweb01-panel.sandbox.topechelon.com,443,https://adminweb01-panel.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
adnjira.sandbox.topechelon.com,,404,,adnjira.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,adnjira.sandbox.topechelon.com,443,https://adnjira.sandbox.topechelon.com:443,https,GET,52.20.64.150,/,-1840324437,54.162.141.14,1,False,,,,,,,,,
adw-golden-feb.sandbox.topechelon.com,,404,,adw-golden-feb.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,adw-golden-feb.sandbox.topechelon.com,443,https://adw-golden-feb.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
aeeyieersj.sandbox.topechelon.com,,404,,aeeyieersj.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,aeeyieersj.sandbox.topechelon.com,443,https://aeeyieersj.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
aimenterprise.sandbox.topechelon.com,,404,,aimenterprise.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,aimenterprise.sandbox.topechelon.com,443,https://aimenterprise.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
alerce.sandbox.topechelon.com,,404,,alerce.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,alerce.sandbox.topechelon.com,443,https://alerce.sandbox.topechelon.com:443,https,GET,52.20.64.150,/,-1840324437,54.162.141.14,1,False,,,,,,,,,
alexa-editorial.sandbox.topechelon.com,,404,,alexa-editorial.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,alexa-editorial.sandbox.topechelon.com,443,https://alexa-editorial.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
align-cicd-tools.sandbox.topechelon.com,,404,,align-cicd-tools.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,align-cicd-tools.sandbox.topechelon.com,80,http://align-cicd-tools.sandbox.topechelon.com:80,http,GET,52.20.64.150,/,-1840324437,54.162.141.14,1,False,,,,,,,,https://align-cicd-tools.sandbox.topechelon.com/,
alpha-outlook.sandbox.topechelon.com,,404,,alpha-outlook.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,alpha-outlook.sandbox.topechelon.com,443,https://alpha-outlook.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
alphaalpha-vip-legacy-site.sandbox.topechelon.com,,404,,alphaalpha-vip-legacy-site.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,alphaalpha-vip-legacy-site.sandbox.topechelon.com,443,https://alphaalpha-vip-legacy-site.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
alphadev.sandbox.topechelon.com,,404,,alphadev.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,alphadev.sandbox.topechelon.com,443,https://alphadev.sandbox.topechelon.com:443,https,GET,52.20.64.150,/,-1840324437,54.162.141.14,1,False,,,,,,,,,
alphaeurope-logsauth-mirror-my-oceania.sandbox.topechelon.com,,404,,alphaeurope-logsauth-mirror-my-oceania.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,alphaeurope-logsauth-mirror-my-oceania.sandbox.topechelon.com,443,https://alphaeurope-logsauth-mirror-my-oceania.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
americas-jobalerts.sandbox.topechelon.com,,404,,americas-jobalerts.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,americas-jobalerts.sandbox.topechelon.com,443,https://americas-jobalerts.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
api-ci-stg.sandbox.topechelon.com,,404,,api-ci-stg.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,api-ci-stg.sandbox.topechelon.com,443,https://api-ci-stg.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
api-mail-223-132-usw2.sandbox.topechelon.com,,404,,api-mail-223-132-usw2.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,api-mail-223-132-usw2.sandbox.topechelon.com,443,https://api-mail-223-132-usw2.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
api-obiwan.sandbox.topechelon.com,,404,,api-obiwan.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,api-obiwan.sandbox.topechelon.com,443,https://api-obiwan.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
api2-38.sandbox.topechelon.com,,404,,api2-38.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,api2-38.sandbox.topechelon.com,80,http://api2-38.sandbox.topechelon.com:80,http,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,https://api2-38.sandbox.topechelon.com/,
apicustomerseuropelog-b2bsystem.sandbox.topechelon.com,,404,,apicustomerseuropelog-b2bsystem.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,apicustomerseuropelog-b2bsystem.sandbox.topechelon.com,443,https://apicustomerseuropelog-b2bsystem.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
apigw-staging.topechelon.com,,403,23,apigw-staging.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,2024-05-13T23:59:59Z,CN=*.topechelon.com,*.topechelon.com,topechelon.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1f28491592ab9c5d75d40b80b0e91bc8,068edf67c4b4520604cdf36d59fb119d8b2af5e91c18798c63168fdf01fd7cfa,True,ctls,apigw-staging.topechelon.com,443,https://apigw-staging.topechelon.com:443,https,GET,143.204.215.57,/,968070783,143.204.215.127,1,False,cloudfront,application/json,Amazon Web Services,True,,,,,
apps-config.sandbox.topechelon.com,,404,,apps-config.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,apps-config.sandbox.topechelon.com,443,https://apps-config.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
apps-corporatemysqlbackups-www-test.sandbox.topechelon.com,,404,,apps-corporatemysqlbackups-www-test.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,apps-corporatemysqlbackups-www-test.sandbox.topechelon.com,443,https://apps-corporatemysqlbackups-www-test.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
apse1.sandbox.topechelon.com,,404,,apse1.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,apse1.sandbox.topechelon.com,443,https://apse1.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
ar-samurai-best-practices.sandbox.topechelon.com,,404,,ar-samurai-best-practices.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,ar-samurai-best-practices.sandbox.topechelon.com,80,http://ar-samurai-best-practices.sandbox.topechelon.com:80,http,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,https://ar-samurai-best-practices.sandbox.topechelon.com/,
ash2-prexcassandra-a1.sandbox.topechelon.com,,404,,ash2-prexcassandra-a1.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,ash2-prexcassandra-a1.sandbox.topechelon.com,443,https://ash2-prexcassandra-a1.sandbox.topechelon.com:443,https,GET,52.20.64.150,/,-1840324437,54.162.141.14,1,False,,,,,,,,,
assets-jrss-215-71-136-93.sandbox.topechelon.com,,404,,assets-jrss-215-71-136-93.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,assets-jrss-215-71-136-93.sandbox.topechelon.com,443,https://assets-jrss-215-71-136-93.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
assetsjenkinsb2b.sandbox.topechelon.com,,404,,assetsjenkinsb2b.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,assetsjenkinsb2b.sandbox.topechelon.com,443,https://assetsjenkinsb2b.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
assetstyrone-sapphire.sandbox.topechelon.com,,404,,assetstyrone-sapphire.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,assetstyrone-sapphire.sandbox.topechelon.com,443,https://assetstyrone-sapphire.sandbox.topechelon.com:443,https,GET,54.162.141.14,/,-1840324437,52.20.64.150,1,False,,,,,,,,,
atland.sandbox.topechelon.com,,404,,atland.sandbox.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T19:02:17Z,2023-07-30T19:02:16Z,CN=*.sandbox.topechelon.com,*.sandbox.topechelon.com,*.sandbox.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77c543a360f07828b9a393153e2337e6,e386acdeb660e76dccc731ce83cf0a3bc23dfd8381a198e9b4c09e4c75fb5f0a,True,ctls,atland.sandbox.topechelon.com,443,https://atland.sandbox.topechelon.com:443,https,GET,52.20.64.150,/,-1840324437,54.162.141.14,1,False,,,,,,,,,
